object_key,image_key,source_split,annotation_id,image_id,file_name,image_width,image_height,category_id,category_name,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,altitude_m,gimbal_pitch_deg,drone,video,frame_no,image_path,split,source_side_px,crop_left_px,crop_top_px,crop_right_px,crop_bottom_px,pair_id,target_altitude_m,output_side_px,actual_linear_scale,synthetic_bbox_x,synthetic_bbox_y,synthetic_bbox_width,synthetic_bbox_height,synthetic_bbox_area,calibrated_transmission,calibration_config_sha256,geometry_image_path,calibrated_image_path
train:36824,train:6577,train,36824,6577,6577.jpg,3840,2160,1,swimmer,2036.0,1149.0,24.0,19.0,456.0,31.79844925327644,22.0,mavic,NorthSea_Fri_DJI_0114.MP4,4455,data/raw/seadronessee/odv2/images/train/6577.jpg,train,1610,1243,354,2853,1964,train_00036824,80.0,640,0.3975155279503105,315.22981366459624,316.0248447204969,9.540372670807454,7.5527950310559,72.05647930249604,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00036824.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00036824.png
val:37684,val:6659,val,37684,6659,6659.jpg,3840,2160,1,swimmer,1719.0,1224.0,38.0,28.0,1064.0,31.698454129838463,26.7,mavic,NorthSea_Fri_DJI_0114.MP4,5685,data/raw/seadronessee/odv2/images/val/6659.jpg,train,1615,930,430,2545,2045,val_00037684,80.0,640,0.3962848297213622,312.6687306501548,314.6501547987616,15.058823529411766,11.095975232198144,167.09233290839558,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00037684.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00037684.png
val:37654,val:6657,val,37654,6657,6657.jpg,3840,2160,1,swimmer,2412.0,945.0,70.0,26.0,1820.0,31.89844437671441,26.7,mavic,NorthSea_Fri_DJI_0114.MP4,5655,data/raw/seadronessee/odv2/images/val/6657.jpg,train,1605,1644,156,3249,1761,val_00037654,80.0,640,0.3987538940809969,306.2429906542056,314.6168224299065,27.91277258566978,10.367601246105918,289.3884958414611,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00037654.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00037654.png
train:37143,train:6607,train,37143,6607,6607.jpg,3840,2160,1,swimmer,1939.0,791.0,37.0,28.0,1036.0,31.89844437671441,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4905,data/raw/seadronessee/odv2/images/train/6607.jpg,train,1605,1155,2,2760,1607,train_00037143,80.0,640,0.3987538940809969,312.62305295950154,314.6168224299065,14.753894080996885,11.165109034267912,164.7288360943702,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037143.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037143.png
train:72120,train:10396,train,72120,10396,10396.jpg,3840,2160,1,swimmer,1966.0,971.0,27.0,33.0,891.0,34.098337092349894,54.6,mavic,NorthSea_Sat_DJI_0126.MP4,5715,data/raw/seadronessee/odv2/images/train/10396.jpg,train,1502,1228,236,2730,1738,train_00072120,80.0,640,0.4260985352862849,314.4607190412783,313.1824234354194,11.504660452729691,14.061251664447402,161.7699259398476,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00072120.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00072120.png
train:51397,train:7986,train,51397,7986,7986.jpg,3840,2160,1,swimmer,2397.0,1027.0,33.0,25.0,825.0,34.29832733922585,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,60,data/raw/seadronessee/odv2/images/train/7986.jpg,train,1493,1667,293,3160,1786,train_00051397,80.0,640,0.4286671131949096,312.926992632284,314.6416610850636,14.146014735432017,10.71667782987274,151.59828249625738,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00051397.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00051397.png
train:37308,train:6625,train,37308,6625,6625.jpg,3840,2160,1,swimmer,2166.0,815.0,45.0,41.0,1845.0,31.398468759524533,36.7,mavic,NorthSea_Fri_DJI_0114.MP4,5175,data/raw/seadronessee/odv2/images/train/6625.jpg,train,1631,1373,20,3004,1651,train_00037308,80.0,640,0.3923973022685469,311.1710606989577,311.9558553034948,17.65787860208461,16.088289393010424,284.0850610169836,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037308.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037308.png
train:37102,train:6603,train,37102,6603,6603.jpg,3840,2160,1,swimmer,2068.0,1009.0,21.0,21.0,441.0,31.59845900640049,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4845,data/raw/seadronessee/odv2/images/train/6603.jpg,train,1620,1268,210,2888,1830,train_00037102,80.0,640,0.3950617283950617,316.04938271604937,315.6543209876544,8.296296296296296,8.296296296296296,68.82853223593963,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037102.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037102.png
train:37088,train:6601,train,37088,6601,6601.jpg,3840,2160,1,swimmer,1885.0,1269.0,47.0,28.0,1316.0,31.698454129838463,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4815,data/raw/seadronessee/odv2/images/train/6601.jpg,train,1615,1101,476,2716,2091,train_00037088,80.0,640,0.3962848297213622,310.687306501548,314.25386996904024,18.625386996904027,11.095975232198144,206.66683280775243,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037088.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037088.png
train:36564,train:6557,train,36564,6557,6557.jpg,3840,2160,1,swimmer,2421.0,966.0,25.0,25.0,625.0,31.89844437671441,22.0,mavic,NorthSea_Fri_DJI_0114.MP4,4155,data/raw/seadronessee/odv2/images/train/6557.jpg,train,1605,1631,176,3236,1781,train_00036564,80.0,640,0.3987538940809969,315.01557632398755,315.01557632398755,9.96884735202492,9.96884735202492,99.37791752797428,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00036564.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00036564.png
train:51712,train:8014,train,51712,8014,8014.jpg,3840,2160,1,swimmer,2291.0,1385.0,34.0,29.0,986.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,480,data/raw/seadronessee/odv2/images/train/8014.jpg,train,1484,1566,658,3050,2142,train_00051712,80.0,640,0.431266846361186,312.66846361185986,313.53099730458223,14.663072776280323,12.506738544474397,183.38721747153832,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00051712.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00051712.png
val:38167,val:6695,val,38167,6695,6695.jpg,3840,2160,1,swimmer,1123.0,979.0,53.0,23.0,1219.0,31.59845900640049,26.7,mavic,NorthSea_Fri_DJI_0114.MP4,6225,data/raw/seadronessee/odv2/images/val/6695.jpg,train,1620,340,180,1960,1800,val_00038167,80.0,640,0.3950617283950617,309.3333333333333,315.6543209876544,20.938271604938272,9.08641975308642,190.2539247065996,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00038167.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00038167.png
train:51944,train:8034,train,51944,8034,8034.jpg,3840,2160,1,swimmer,1477.0,784.0,86.0,37.0,3182.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,780,data/raw/seadronessee/odv2/images/train/8034.jpg,train,1484,778,60,2262,1544,train_00051944,80.0,640,0.431266846361186,301.455525606469,312.23719676549865,37.088948787062,15.956873315363882,591.8236571951671,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00051944.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00051944.png
val:37586,val:6651,val,37586,6651,6651.jpg,3840,2160,1,swimmer,1667.0,1275.0,40.0,39.0,1560.0,31.89844437671441,26.7,mavic,NorthSea_Fri_DJI_0114.MP4,5565,data/raw/seadronessee/odv2/images/val/6651.jpg,train,1605,884,492,2489,2097,val_00037586,80.0,640,0.3987538940809969,312.2242990654205,312.2242990654205,15.950155763239875,15.551401869158878,248.04728214982384,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00037586.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00037586.png
train:51542,train:8000,train,51542,8000,8000.jpg,3840,2160,1,swimmer,1191.0,834.0,53.0,32.0,1696.0,34.29832733922585,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,270,data/raw/seadronessee/odv2/images/train/8000.jpg,train,1493,471,104,1964,1597,train_00051542,80.0,640,0.4286671131949096,308.6403215003349,312.926992632284,22.71935699933021,13.717347622237106,311.6493177135182,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00051542.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00051542.png
train:36907,train:6583,train,36907,6583,6583.jpg,3840,2160,1,swimmer,2001.0,1094.0,46.0,25.0,1150.0,31.79844925327644,22.0,mavic,NorthSea_Fri_DJI_0114.MP4,4545,data/raw/seadronessee/odv2/images/train/6583.jpg,train,1610,1219,302,2829,1912,train_00036907,80.0,640,0.3975155279503105,310.85714285714283,314.83229813664593,18.285714285714285,9.937888198757763,181.72138420585625,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00036907.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00036907.png
train:36966,train:6589,train,36966,6589,6589.jpg,3840,2160,1,swimmer,2096.0,861.0,25.0,26.0,650.0,31.89844437671441,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4635,data/raw/seadronessee/odv2/images/train/6589.jpg,train,1605,1306,72,2911,1677,train_00036966,80.0,640,0.3987538940809969,315.01557632398755,314.6168224299065,9.96884735202492,10.367601246105918,103.35303422909324,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00036966.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00036966.png
val:37542,val:6647,val,37542,6647,6647.jpg,3840,2160,1,swimmer,1533.0,1342.0,43.0,26.0,1118.0,31.89844437671441,26.7,mavic,NorthSea_Fri_DJI_0114.MP4,5505,data/raw/seadronessee/odv2/images/val/6647.jpg,train,1605,752,552,2357,2157,val_00037542,80.0,640,0.3987538940809969,311.42679127725853,315.01557632398755,17.146417445482864,10.367601246105918,177.7672188740404,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00037542.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00037542.png
train:81978,train:12336,train,81978,12336,12336.jpg,3840,2160,1,swimmer,2099.0,1108.0,115.0,57.0,6555.0,32.698405364218225,43.4,mavic,NorthSea_Thu_DJI_0107.MP4,2145,data/raw/seadronessee/odv2/images/train/12336.jpg,train,1566,1374,354,2940,1920,train_00081978,80.0,640,0.4086845466155811,296.2962962962963,308.1481481481481,46.99872286079183,23.295019157088124,1094.8361494008211,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00081978.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00081978.png
val:37515,val:6645,val,37515,6645,6645.jpg,3840,2160,1,swimmer,1826.0,1021.0,32.0,20.0,640.0,31.79844925327644,26.7,mavic,NorthSea_Fri_DJI_0114.MP4,5475,data/raw/seadronessee/odv2/images/val/6645.jpg,train,1610,1037,226,2647,1836,val_00037515,80.0,640,0.3975155279503105,313.639751552795,316.0248447204969,12.720496894409935,7.95031055900621,101.13190077543302,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00037515.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00037515.png
val:37783,val:6667,val,37783,6667,6667.jpg,3840,2160,1,swimmer,2099.0,1089.0,50.0,26.0,1300.0,31.79844925327644,26.7,mavic,NorthSea_Fri_DJI_0114.MP4,5805,data/raw/seadronessee/odv2/images/val/6667.jpg,train,1610,1319,297,2929,1907,val_00037783,80.0,640,0.3975155279503105,310.0621118012422,314.83229813664593,19.875776397515526,10.335403726708076,205.42417345009835,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00037783.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00037783.png
val:37608,val:6653,val,37608,6653,6653.jpg,3840,2160,1,swimmer,1825.0,1191.0,37.0,24.0,888.0,31.89844437671441,26.7,mavic,NorthSea_Fri_DJI_0114.MP4,5595,data/raw/seadronessee/odv2/images/val/6653.jpg,train,1605,1041,400,2646,2005,val_00037608,80.0,640,0.3987538940809969,312.62305295950154,315.4143302180685,14.753894080996885,9.570093457943925,141.19614522374587,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00037608.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00037608.png
train:51992,train:8038,train,51992,8038,8038.jpg,3840,2160,1,swimmer,1455.0,802.0,95.0,35.0,3325.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,840,data/raw/seadronessee/odv2/images/train/8038.jpg,train,1484,760,78,2244,1562,train_00051992,80.0,640,0.431266846361186,299.73045822102426,312.23719676549865,40.97035040431267,15.09433962264151,618.4203834613234,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00051992.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00051992.png
train:52303,train:8064,train,52303,8064,8064.jpg,3840,2160,1,swimmer,2233.0,782.0,79.0,28.0,2212.0,34.19833221578787,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,1230,data/raw/seadronessee/odv2/images/train/8064.jpg,train,1497,1524,48,3021,1545,train_00052303,80.0,640,0.4275217100868403,303.11289245156985,313.80093520374083,33.77421509686039,11.97060788243153,404.2978854614149,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052303.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052303.png
val:38214,val:6699,val,38214,6699,6699.jpg,3840,2160,1,swimmer,1865.0,836.0,29.0,23.0,667.0,31.59845900640049,26.7,mavic,NorthSea_Fri_DJI_0114.MP4,6285,data/raw/seadronessee/odv2/images/val/6699.jpg,train,1620,1070,38,2690,1658,val_00038214,80.0,640,0.3950617283950617,314.0740740740741,315.25925925925924,11.45679012345679,9.08641975308642,104.10120408474316,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00038214.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00038214.png
val:38087,val:6689,val,38087,6689,6689.jpg,3840,2160,1,swimmer,1247.0,974.0,25.0,24.0,600.0,31.59845900640049,26.7,mavic,NorthSea_Fri_DJI_0114.MP4,6135,data/raw/seadronessee/odv2/images/val/6689.jpg,train,1620,450,176,2070,1796,val_00038087,80.0,640,0.3950617283950617,314.8641975308642,315.25925925925924,9.876543209876544,9.48148148148148,93.64426154549612,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00038087.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00038087.png
train:51849,train:8026,train,51849,8026,8026.jpg,3840,2160,1,swimmer,1438.0,739.0,36.0,27.0,972.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,660,data/raw/seadronessee/odv2/images/train/8026.jpg,train,1484,714,10,2198,1494,train_00051849,80.0,640,0.431266846361186,312.23719676549865,314.3935309973046,15.525606469002696,11.644204851752022,180.78334217275375,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00051849.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00051849.png
train:51800,train:8022,train,51800,8022,8022.jpg,3840,2160,1,swimmer,1565.0,753.0,76.0,31.0,2356.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,600,data/raw/seadronessee/odv2/images/train/8022.jpg,train,1484,861,26,2345,1510,train_00051800,80.0,640,0.431266846361186,303.61185983827494,313.53099730458223,32.77628032345014,13.369272237196766,438.19501456688056,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00051800.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00051800.png
train:37027,train:6595,train,37027,6595,6595.jpg,3840,2160,1,swimmer,2030.0,930.0,21.0,26.0,546.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4725,data/raw/seadronessee/odv2/images/train/6595.jpg,train,1610,1236,138,2846,1748,train_00037027,80.0,640,0.3975155279503105,315.62732919254654,314.83229813664593,8.347826086956522,10.335403726708076,86.27815284904132,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037027.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037027.png
train:52095,train:8046,train,52095,8046,8046.jpg,3840,2160,1,swimmer,2469.0,1315.0,38.0,32.0,1216.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,960,data/raw/seadronessee/odv2/images/train/8046.jpg,train,1484,1746,589,3230,2073,train_00052095,80.0,640,0.431266846361186,311.8059299191375,313.099730458221,16.38814016172507,13.800539083557952,226.16516880871256,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052095.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052095.png
train:82171,train:12433,train,82171,12433,12433.jpg,3840,2160,1,swimmer,2181.0,1121.0,71.0,60.0,4260.0,33.29837610484608,68.5,mavic,NorthSea_Thu_DJI_0107.MP4,3615,data/raw/seadronessee/odv2/images/train/12433.jpg,train,1538,1448,382,2986,1920,train_00082171,80.0,640,0.4161248374512353,305.0195058517555,307.51625487646294,29.54486345903771,24.96749024707412,737.6610902646606,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00082171.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00082171.png
train:36945,train:6587,train,36945,6587,6587.jpg,3840,2160,1,swimmer,1993.0,816.0,62.0,17.0,1054.0,31.79844925327644,30.5,mavic,NorthSea_Fri_DJI_0114.MP4,4605,data/raw/seadronessee/odv2/images/train/6587.jpg,train,1610,1219,20,2829,1630,train_00036945,80.0,640,0.3975155279503105,307.67701863354034,316.4223602484472,24.64596273291925,6.757763975155279,166.55159908954127,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00036945.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00036945.png
val:23950,val:4891,val,23950,4891,4891.jpg,3840,2160,1,swimmer,1896.0,1191.0,30.0,31.0,930.0,30.39851752514477,37.1,mavic,NorthSea_Fri_DJI_0112.MP4,5805,data/raw/seadronessee/odv2/images/val/4891.jpg,train,1684,1069,364,2753,2048,val_00023950,80.0,640,0.3800475059382422,314.29928741092635,314.29928741092635,11.401425178147267,11.78147268408551,134.3255792959868,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00023950.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00023950.png
train:36984,train:6591,train,36984,6591,6591.jpg,3840,2160,1,swimmer,1934.0,811.0,60.0,26.0,1560.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4665,data/raw/seadronessee/odv2/images/train/6591.jpg,train,1610,1159,19,2769,1629,train_00036984,80.0,640,0.3975155279503105,308.07453416149065,314.83229813664593,23.850931677018632,10.335403726708076,246.50900814011803,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00036984.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00036984.png
train:72064,train:10392,train,72064,10392,10392.jpg,3840,2160,1,swimmer,2433.0,1047.0,32.0,32.0,1024.0,26.69869795793965,49.8,mavic,NorthSea_Sat_DJI_0126.MP4,5655,data/raw/seadronessee/odv2/images/train/10392.jpg,train,1918,1490,104,3408,2022,train_00072064,80.0,640,0.3336809176225234,314.66110531803963,314.66110531803963,10.67778936392075,10.67778936392075,114.0151857002591,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00072064.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00072064.png
train:36872,train:6581,train,36872,6581,6581.jpg,3840,2160,1,swimmer,2151.0,976.0,19.0,13.0,247.0,31.79844925327644,22.0,mavic,NorthSea_Fri_DJI_0114.MP4,4515,data/raw/seadronessee/odv2/images/train/6581.jpg,train,1610,1356,178,2966,1788,train_00036872,80.0,640,0.3975155279503105,316.0248447204969,317.2173913043478,7.5527950310559,5.167701863354037,39.030592955518685,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00036872.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00036872.png
val:38062,val:6687,val,38062,6687,6687.jpg,3840,2160,1,swimmer,1280.0,940.0,27.0,19.0,513.0,31.59845900640049,26.7,mavic,NorthSea_Fri_DJI_0114.MP4,6105,data/raw/seadronessee/odv2/images/val/6687.jpg,train,1620,484,140,2104,1760,val_00038062,80.0,640,0.3950617283950617,314.4691358024691,316.04938271604937,10.666666666666666,7.506172839506172,80.06584362139917,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00038062.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00038062.png
val:23980,val:4899,val,23980,4899,4899.jpg,3840,2160,1,swimmer,2493.0,1072.0,73.0,36.0,2628.0,30.498512648582743,37.1,mavic,NorthSea_Fri_DJI_0112.MP4,5925,data/raw/seadronessee/odv2/images/val/4899.jpg,train,1679,1690,250,3369,1929,val_00023980,80.0,640,0.3811792733770101,306.0869565217391,313.32936271590233,27.82608695652174,13.722453841572364,381.8421938524484,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00023980.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00023980.png
train:51487,train:7994,train,51487,7994,7994.jpg,3840,2160,1,swimmer,3053.0,1272.0,33.0,37.0,1221.0,34.29832733922585,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,180,data/raw/seadronessee/odv2/images/train/7994.jpg,train,1493,2323,544,3816,2037,train_00051487,80.0,640,0.4286671131949096,312.926992632284,312.0696584058942,14.146014735432017,15.860683188211654,224.3654580944609,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00051487.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00051487.png
train:51664,train:8010,train,51664,8010,8010.jpg,3840,2160,1,swimmer,2312.0,1398.0,33.0,30.0,990.0,34.598312709539776,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,420,data/raw/seadronessee/odv2/images/train/8010.jpg,train,1480,1588,673,3068,2153,train_00051664,80.0,640,0.4324324324324324,313.0810810810811,313.51351351351354,14.27027027027027,12.972972972972974,185.12783053323597,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00051664.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00051664.png
train:52070,train:8044,train,52070,8044,8044.jpg,3840,2160,1,swimmer,1810.0,739.0,33.0,26.0,858.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,930,data/raw/seadronessee/odv2/images/train/8044.jpg,train,1484,1084,10,2568,1494,train_00052070,80.0,640,0.431266846361186,313.099730458221,314.3935309973046,14.23180592991914,11.212938005390836,159.58035759693698,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052070.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052070.png
train:52166,train:8052,train,52166,8052,8052.jpg,3840,2160,1,swimmer,1911.0,748.0,32.0,23.0,736.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,1050,data/raw/seadronessee/odv2/images/train/8052.jpg,train,1484,1185,18,2669,1502,train_00052166,80.0,640,0.431266846361186,313.099730458221,314.8247978436658,13.800539083557952,9.919137466307278,136.8894442789576,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052166.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052166.png
