object_key,image_key,source_split,annotation_id,image_id,file_name,image_width,image_height,category_id,category_name,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,altitude_m,gimbal_pitch_deg,drone,video,frame_no,image_path,split,source_side_px,crop_left_px,crop_top_px,crop_right_px,crop_bottom_px,exclusion_reason
train:54548,train:8430,train,54548,8430,8430.jpg,3840,2160,2,boat,2824.0,156.0,114.0,50.0,5700.0,32.698405364218225,34.9,mavic,NorthSea_Sat_DJI_0129.MP4,2595,data/raw/seadronessee/odv2/images/train/8430.jpg,val,1566,2098,-602,3664,964,required_80m_footprint_outside_source_frame
train:54549,train:8430,train,54549,8430,8430.jpg,3840,2160,5,buoy,188.0,1183.0,89.0,125.0,11125.0,32.698405364218225,34.9,mavic,NorthSea_Sat_DJI_0129.MP4,2595,data/raw/seadronessee/odv2/images/train/8430.jpg,val,1566,-550,462,1016,2028,required_80m_footprint_outside_source_frame
train:54566,train:8432,train,54566,8432,8432.jpg,3840,2160,1,swimmer,878.0,1494.0,68.0,54.0,3672.0,32.698405364218225,34.9,mavic,NorthSea_Sat_DJI_0129.MP4,2625,data/raw/seadronessee/odv2/images/train/8432.jpg,val,1566,129,738,1695,2304,required_80m_footprint_outside_source_frame
train:54572,train:8432,train,54572,8432,8432.jpg,3840,2160,1,swimmer,2278.0,711.0,56.0,24.0,1344.0,32.698405364218225,34.9,mavic,NorthSea_Sat_DJI_0129.MP4,2625,data/raw/seadronessee/odv2/images/train/8432.jpg,val,1566,1523,-60,3089,1506,required_80m_footprint_outside_source_frame
train:54574,train:8432,train,54574,8432,8432.jpg,3840,2160,2,boat,2788.0,183.0,116.0,49.0,5684.0,32.698405364218225,34.9,mavic,NorthSea_Sat_DJI_0129.MP4,2625,data/raw/seadronessee/odv2/images/train/8432.jpg,val,1566,2063,-576,3629,990,required_80m_footprint_outside_source_frame
train:54575,train:8432,train,54575,8432,8432.jpg,3840,2160,5,buoy,42.0,1275.0,91.0,135.0,12285.0,32.698405364218225,34.9,mavic,NorthSea_Sat_DJI_0129.MP4,2625,data/raw/seadronessee/odv2/images/train/8432.jpg,val,1566,-696,560,870,2126,required_80m_footprint_outside_source_frame
train:54592,train:8434,train,54592,8434,8434.jpg,3840,2160,1,swimmer,811.0,1612.0,68.0,54.0,3672.0,32.59841024078025,34.9,mavic,NorthSea_Sat_DJI_0129.MP4,2655,data/raw/seadronessee/odv2/images/train/8434.jpg,val,1571,60,854,1631,2425,required_80m_footprint_outside_source_frame
train:54598,train:8434,train,54598,8434,8434.jpg,3840,2160,1,swimmer,2276.0,767.0,47.0,28.0,1316.0,32.59841024078025,34.9,mavic,NorthSea_Sat_DJI_0129.MP4,2655,data/raw/seadronessee/odv2/images/train/8434.jpg,val,1571,1514,-4,3085,1567,required_80m_footprint_outside_source_frame
train:54600,train:8434,train,54600,8434,8434.jpg,3840,2160,2,boat,2792.0,209.0,117.0,51.0,5967.0,32.59841024078025,34.9,mavic,NorthSea_Sat_DJI_0129.MP4,2655,data/raw/seadronessee/odv2/images/train/8434.jpg,val,1571,2065,-551,3636,1020,required_80m_footprint_outside_source_frame
train:54603,train:8434,train,54603,8434,8434.jpg,3840,2160,5,buoy,0.0,1451.0,43.0,56.0,2408.0,32.59841024078025,34.9,mavic,NorthSea_Sat_DJI_0129.MP4,2655,data/raw/seadronessee/odv2/images/train/8434.jpg,val,1571,-764,694,807,2265,required_80m_footprint_outside_source_frame
train:54622,train:8436,train,54622,8436,8436.jpg,3840,2160,1,swimmer,726.0,1754.0,59.0,63.0,3717.0,32.698405364218225,34.9,mavic,NorthSea_Sat_DJI_0129.MP4,2685,data/raw/seadronessee/odv2/images/train/8436.jpg,val,1566,-28,1002,1538,2568,required_80m_footprint_outside_source_frame
train:54625,train:8436,train,54625,8436,8436.jpg,3840,2160,2,boat,2796.0,250.0,121.0,55.0,6655.0,32.698405364218225,34.9,mavic,NorthSea_Sat_DJI_0129.MP4,2685,data/raw/seadronessee/odv2/images/train/8436.jpg,val,1566,2074,-506,3640,1060,required_80m_footprint_outside_source_frame
train:54641,train:8438,train,54641,8438,8438.jpg,3840,2160,1,swimmer,703.0,1910.0,64.0,59.0,3776.0,32.698405364218225,34.9,mavic,NorthSea_Sat_DJI_0129.MP4,2715,data/raw/seadronessee/odv2/images/train/8438.jpg,val,1566,-48,1156,1518,2722,required_80m_footprint_outside_source_frame
train:54643,train:8438,train,54643,8438,8438.jpg,3840,2160,1,swimmer,1049.0,1454.0,33.0,52.0,1716.0,32.698405364218225,34.9,mavic,NorthSea_Sat_DJI_0129.MP4,2715,data/raw/seadronessee/odv2/images/train/8438.jpg,val,1566,282,697,1848,2263,required_80m_footprint_outside_source_frame
train:54644,train:8438,train,54644,8438,8438.jpg,3840,2160,1,swimmer,1055.0,1389.0,51.0,35.0,1785.0,32.698405364218225,34.9,mavic,NorthSea_Sat_DJI_0129.MP4,2715,data/raw/seadronessee/odv2/images/train/8438.jpg,val,1566,298,624,1864,2190,required_80m_footprint_outside_source_frame
train:54648,train:8438,train,54648,8438,8438.jpg,3840,2160,2,boat,2782.0,343.0,117.0,62.0,7254.0,32.698405364218225,34.9,mavic,NorthSea_Sat_DJI_0129.MP4,2715,data/raw/seadronessee/odv2/images/train/8438.jpg,val,1566,2058,-409,3624,1157,required_80m_footprint_outside_source_frame
train:54665,train:8440,train,54665,8440,8440.jpg,3840,2160,1,swimmer,736.0,1799.0,63.0,57.0,3591.0,32.698405364218225,29.2,mavic,NorthSea_Sat_DJI_0129.MP4,2745,data/raw/seadronessee/odv2/images/train/8440.jpg,val,1566,-16,1044,1550,2610,required_80m_footprint_outside_source_frame
train:54667,train:8440,train,54667,8440,8440.jpg,3840,2160,1,swimmer,1050.0,1372.0,44.0,50.0,2200.0,32.698405364218225,29.2,mavic,NorthSea_Sat_DJI_0129.MP4,2745,data/raw/seadronessee/odv2/images/train/8440.jpg,val,1566,289,614,1855,2180,required_80m_footprint_outside_source_frame
train:54672,train:8440,train,54672,8440,8440.jpg,3840,2160,2,boat,2776.0,317.0,118.0,48.0,5664.0,32.698405364218225,29.2,mavic,NorthSea_Sat_DJI_0129.MP4,2745,data/raw/seadronessee/odv2/images/train/8440.jpg,val,1566,2052,-442,3618,1124,required_80m_footprint_outside_source_frame
train:54689,train:8442,train,54689,8442,8442.jpg,3840,2160,1,swimmer,770.0,1539.0,63.0,50.0,3150.0,32.698405364218225,33.8,mavic,NorthSea_Sat_DJI_0129.MP4,2775,data/raw/seadronessee/odv2/images/train/8442.jpg,val,1566,18,781,1584,2347,required_80m_footprint_outside_source_frame
train:54693,train:8442,train,54693,8442,8442.jpg,3840,2160,1,swimmer,2269.0,645.0,48.0,24.0,1152.0,32.698405364218225,33.8,mavic,NorthSea_Sat_DJI_0129.MP4,2775,data/raw/seadronessee/odv2/images/train/8442.jpg,val,1566,1510,-126,3076,1440,required_80m_footprint_outside_source_frame
train:54695,train:8442,train,54695,8442,8442.jpg,3840,2160,2,boat,2787.0,47.0,121.0,51.0,6171.0,32.698405364218225,33.8,mavic,NorthSea_Sat_DJI_0129.MP4,2775,data/raw/seadronessee/odv2/images/train/8442.jpg,val,1566,2064,-710,3630,856,required_80m_footprint_outside_source_frame
train:54711,train:8444,train,54711,8444,8444.jpg,3840,2160,1,swimmer,1865.0,579.0,88.0,48.0,4224.0,32.59841024078025,38.2,mavic,NorthSea_Sat_DJI_0129.MP4,2805,data/raw/seadronessee/odv2/images/train/8444.jpg,val,1571,1124,-182,2695,1389,required_80m_footprint_outside_source_frame
train:54712,train:8444,train,54712,8444,8444.jpg,3840,2160,1,swimmer,2540.0,488.0,69.0,38.0,2622.0,32.59841024078025,38.2,mavic,NorthSea_Sat_DJI_0129.MP4,2805,data/raw/seadronessee/odv2/images/train/8444.jpg,val,1571,1789,-278,3360,1293,required_80m_footprint_outside_source_frame
train:54714,train:8444,train,54714,8444,8444.jpg,3840,2160,1,swimmer,1053.0,716.0,60.0,42.0,2520.0,32.59841024078025,38.2,mavic,NorthSea_Sat_DJI_0129.MP4,2805,data/raw/seadronessee/odv2/images/train/8444.jpg,val,1571,298,-48,1869,1523,required_80m_footprint_outside_source_frame
train:54715,train:8444,train,54715,8444,8444.jpg,3840,2160,1,swimmer,2029.0,409.0,51.0,43.0,2193.0,32.59841024078025,38.2,mavic,NorthSea_Sat_DJI_0129.MP4,2805,data/raw/seadronessee/odv2/images/train/8444.jpg,val,1571,1269,-355,2840,1216,required_80m_footprint_outside_source_frame
train:54716,train:8444,train,54716,8444,8444.jpg,3840,2160,1,swimmer,2266.0,278.0,52.0,26.0,1352.0,32.59841024078025,38.2,mavic,NorthSea_Sat_DJI_0129.MP4,2805,data/raw/seadronessee/odv2/images/train/8444.jpg,val,1571,1506,-494,3077,1077,required_80m_footprint_outside_source_frame
train:54717,train:8444,train,54717,8444,8444.jpg,3840,2160,1,swimmer,1267.0,680.0,42.0,21.0,882.0,32.59841024078025,38.2,mavic,NorthSea_Sat_DJI_0129.MP4,2805,data/raw/seadronessee/odv2/images/train/8444.jpg,val,1571,502,-95,2073,1476,required_80m_footprint_outside_source_frame
train:54733,train:8446,train,54733,8446,8446.jpg,3840,2160,1,swimmer,1871.0,592.0,88.0,48.0,4224.0,32.7984004876562,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2835,data/raw/seadronessee/odv2/images/train/8446.jpg,val,1561,1134,-164,2695,1397,required_80m_footprint_outside_source_frame
train:54734,train:8446,train,54734,8446,8446.jpg,3840,2160,1,swimmer,2522.0,501.0,69.0,38.0,2622.0,32.7984004876562,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2835,data/raw/seadronessee/odv2/images/train/8446.jpg,val,1561,1776,-260,3337,1301,required_80m_footprint_outside_source_frame
train:54736,train:8446,train,54736,8446,8446.jpg,3840,2160,1,swimmer,1078.0,744.0,44.0,31.0,1364.0,32.7984004876562,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2835,data/raw/seadronessee/odv2/images/train/8446.jpg,val,1561,320,-21,1881,1540,required_80m_footprint_outside_source_frame
train:54737,train:8446,train,54737,8446,8446.jpg,3840,2160,1,swimmer,2036.0,421.0,38.0,41.0,1558.0,32.7984004876562,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2835,data/raw/seadronessee/odv2/images/train/8446.jpg,val,1561,1274,-339,2835,1222,required_80m_footprint_outside_source_frame
train:54738,train:8446,train,54738,8446,8446.jpg,3840,2160,1,swimmer,2249.0,305.0,60.0,26.0,1560.0,32.7984004876562,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2835,data/raw/seadronessee/odv2/images/train/8446.jpg,val,1561,1498,-462,3059,1099,required_80m_footprint_outside_source_frame
train:54739,train:8446,train,54739,8446,8446.jpg,3840,2160,1,swimmer,1270.0,699.0,49.0,26.0,1274.0,32.7984004876562,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2835,data/raw/seadronessee/odv2/images/train/8446.jpg,val,1561,514,-68,2075,1493,required_80m_footprint_outside_source_frame
train:54755,train:8448,train,54755,8448,8448.jpg,3840,2160,1,swimmer,1881.0,600.0,68.0,61.0,4148.0,33.398371228284056,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2865,data/raw/seadronessee/odv2/images/train/8448.jpg,val,1533,1148,-136,2681,1397,required_80m_footprint_outside_source_frame
train:54756,train:8448,train,54756,8448,8448.jpg,3840,2160,1,swimmer,2498.0,529.0,69.0,38.0,2622.0,33.398371228284056,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2865,data/raw/seadronessee/odv2/images/train/8448.jpg,val,1533,1766,-218,3299,1315,required_80m_footprint_outside_source_frame
train:54759,train:8448,train,54759,8448,8448.jpg,3840,2160,1,swimmer,2035.0,444.0,34.0,40.0,1360.0,33.398371228284056,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2865,data/raw/seadronessee/odv2/images/train/8448.jpg,val,1533,1286,-302,2819,1231,required_80m_footprint_outside_source_frame
train:54760,train:8448,train,54760,8448,8448.jpg,3840,2160,1,swimmer,2249.0,329.0,50.0,24.0,1200.0,33.398371228284056,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2865,data/raw/seadronessee/odv2/images/train/8448.jpg,val,1533,1508,-426,3041,1107,required_80m_footprint_outside_source_frame
train:54761,train:8448,train,54761,8448,8448.jpg,3840,2160,1,swimmer,1270.0,711.0,45.0,26.0,1170.0,33.398371228284056,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2865,data/raw/seadronessee/odv2/images/train/8448.jpg,val,1533,526,-42,2059,1491,required_80m_footprint_outside_source_frame
train:54777,train:8450,train,54777,8450,8450.jpg,3840,2160,1,swimmer,1879.0,626.0,68.0,61.0,4148.0,33.89834684547394,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2895,data/raw/seadronessee/odv2/images/train/8450.jpg,val,1510,1158,-98,2668,1412,required_80m_footprint_outside_source_frame
train:54778,train:8450,train,54778,8450,8450.jpg,3840,2160,1,swimmer,2480.0,565.0,69.0,38.0,2622.0,33.89834684547394,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2895,data/raw/seadronessee/odv2/images/train/8450.jpg,val,1510,1760,-171,3270,1339,required_80m_footprint_outside_source_frame
train:54781,train:8450,train,54781,8450,8450.jpg,3840,2160,1,swimmer,2035.0,468.0,34.0,40.0,1360.0,33.89834684547394,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2895,data/raw/seadronessee/odv2/images/train/8450.jpg,val,1510,1297,-267,2807,1243,required_80m_footprint_outside_source_frame
train:54782,train:8450,train,54782,8450,8450.jpg,3840,2160,1,swimmer,2224.0,352.0,63.0,27.0,1701.0,33.89834684547394,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2895,data/raw/seadronessee/odv2/images/train/8450.jpg,val,1510,1500,-390,3010,1120,required_80m_footprint_outside_source_frame
train:54783,train:8450,train,54783,8450,8450.jpg,3840,2160,1,swimmer,1267.0,733.0,43.0,25.0,1075.0,33.89834684547394,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2895,data/raw/seadronessee/odv2/images/train/8450.jpg,val,1510,534,-10,2044,1500,required_80m_footprint_outside_source_frame
train:54799,train:8452,train,54799,8452,8452.jpg,3840,2160,1,swimmer,1874.0,664.0,68.0,61.0,4148.0,34.598312709539776,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2925,data/raw/seadronessee/odv2/images/train/8452.jpg,val,1480,1168,-46,2648,1434,required_80m_footprint_outside_source_frame
train:54800,train:8452,train,54800,8452,8452.jpg,3840,2160,1,swimmer,2464.0,596.0,69.0,38.0,2622.0,34.598312709539776,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2925,data/raw/seadronessee/odv2/images/train/8452.jpg,val,1480,1758,-125,3238,1355,required_80m_footprint_outside_source_frame
train:54803,train:8452,train,54803,8452,8452.jpg,3840,2160,1,swimmer,2021.0,499.0,41.0,35.0,1435.0,34.598312709539776,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2925,data/raw/seadronessee/odv2/images/train/8452.jpg,val,1480,1302,-224,2782,1256,required_80m_footprint_outside_source_frame
train:54804,train:8452,train,54804,8452,8452.jpg,3840,2160,1,swimmer,2227.0,377.0,49.0,26.0,1274.0,34.598312709539776,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2925,data/raw/seadronessee/odv2/images/train/8452.jpg,val,1480,1512,-350,2992,1130,required_80m_footprint_outside_source_frame
train:61133,train:9108,train,61133,9108,9108.jpg,3840,2160,5,buoy,1747.0,500.0,40.0,56.0,2240.0,34.598312709539776,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3735,data/raw/seadronessee/odv2/images/train/9108.jpg,val,1480,1027,-212,2507,1268,required_80m_footprint_outside_source_frame
train:61134,train:9108,train,61134,9108,9108.jpg,3840,2160,1,swimmer,1523.0,1742.0,58.0,42.0,2436.0,34.598312709539776,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3735,data/raw/seadronessee/odv2/images/train/9108.jpg,val,1480,812,1023,2292,2503,required_80m_footprint_outside_source_frame
train:61135,train:9108,train,61135,9108,9108.jpg,3840,2160,2,boat,1202.0,1788.0,266.0,206.0,54796.0,34.598312709539776,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3735,data/raw/seadronessee/odv2/images/train/9108.jpg,val,1480,595,1151,2075,2631,required_80m_footprint_outside_source_frame
train:61138,train:9108,train,61138,9108,9108.jpg,3840,2160,2,boat,3200.0,1316.0,304.0,158.0,48032.0,34.598312709539776,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3735,data/raw/seadronessee/odv2/images/train/9108.jpg,val,1480,2612,655,4092,2135,required_80m_footprint_outside_source_frame
train:61139,train:9108,train,61139,9108,9108.jpg,3840,2160,1,swimmer,1484.0,1516.0,60.0,42.0,2520.0,34.598312709539776,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3735,data/raw/seadronessee/odv2/images/train/9108.jpg,val,1480,774,797,2254,2277,required_80m_footprint_outside_source_frame
train:61141,train:9108,train,61141,9108,9108.jpg,3840,2160,1,swimmer,2758.0,1454.0,30.0,34.0,1020.0,34.598312709539776,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3735,data/raw/seadronessee/odv2/images/train/9108.jpg,val,1480,2033,731,3513,2211,required_80m_footprint_outside_source_frame
train:61142,train:9108,train,61142,9108,9108.jpg,3840,2160,1,swimmer,2325.0,1519.0,56.0,36.0,2016.0,34.598312709539776,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3735,data/raw/seadronessee/odv2/images/train/9108.jpg,val,1480,1613,797,3093,2277,required_80m_footprint_outside_source_frame
train:61153,train:9110,train,61153,9110,9110.jpg,3840,2160,5,buoy,1736.0,479.0,39.0,57.0,2223.0,33.19838098140811,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3765,data/raw/seadronessee/odv2/images/train/9110.jpg,val,1542,984,-264,2526,1278,required_80m_footprint_outside_source_frame
train:61155,train:9110,train,61155,9110,9110.jpg,3840,2160,1,swimmer,1512.0,1688.0,44.0,35.0,1540.0,33.19838098140811,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3765,data/raw/seadronessee/odv2/images/train/9110.jpg,val,1542,763,934,2305,2476,required_80m_footprint_outside_source_frame
train:61156,train:9110,train,61156,9110,9110.jpg,3840,2160,2,boat,1172.0,1739.0,278.0,212.0,58936.0,33.19838098140811,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3765,data/raw/seadronessee/odv2/images/train/9110.jpg,val,1542,540,1074,2082,2616,required_80m_footprint_outside_source_frame
train:61158,train:9110,train,61158,9110,9110.jpg,3840,2160,2,boat,3204.0,1281.0,308.0,160.0,49280.0,33.19838098140811,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3765,data/raw/seadronessee/odv2/images/train/9110.jpg,val,1542,2587,590,4129,2132,required_80m_footprint_outside_source_frame
train:61159,train:9110,train,61159,9110,9110.jpg,3840,2160,1,swimmer,1474.0,1481.0,49.0,41.0,2009.0,33.19838098140811,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3765,data/raw/seadronessee/odv2/images/train/9110.jpg,val,1542,728,730,2270,2272,required_80m_footprint_outside_source_frame
train:61162,train:9110,train,61162,9110,9110.jpg,3840,2160,1,swimmer,2734.0,1425.0,27.0,33.0,891.0,33.19838098140811,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3765,data/raw/seadronessee/odv2/images/train/9110.jpg,val,1542,1976,670,3518,2212,required_80m_footprint_outside_source_frame
train:61163,train:9110,train,61163,9110,9110.jpg,3840,2160,1,swimmer,2289.0,1484.0,55.0,35.0,1925.0,33.19838098140811,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3765,data/raw/seadronessee/odv2/images/train/9110.jpg,val,1542,1546,730,3088,2272,required_80m_footprint_outside_source_frame
train:61175,train:9112,train,61175,9112,9112.jpg,3840,2160,5,buoy,1731.0,442.0,39.0,59.0,2301.0,32.3984199939043,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3795,data/raw/seadronessee/odv2/images/train/9112.jpg,val,1580,960,-318,2540,1262,required_80m_footprint_outside_source_frame
train:61177,train:9112,train,61177,9112,9112.jpg,3840,2160,1,swimmer,1506.0,1628.0,62.0,42.0,2604.0,32.3984199939043,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3795,data/raw/seadronessee/odv2/images/train/9112.jpg,val,1580,747,859,2327,2439,required_80m_footprint_outside_source_frame
train:61178,train:9112,train,61178,9112,9112.jpg,3840,2160,2,boat,1160.0,1695.0,280.0,209.0,58520.0,32.3984199939043,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3795,data/raw/seadronessee/odv2/images/train/9112.jpg,val,1580,510,1010,2090,2590,required_80m_footprint_outside_source_frame
train:61180,train:9112,train,61180,9112,9112.jpg,3840,2160,2,boat,3224.0,1238.0,306.0,161.0,49266.0,32.3984199939043,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3795,data/raw/seadronessee/odv2/images/train/9112.jpg,val,1580,2587,528,4167,2108,required_80m_footprint_outside_source_frame
train:61181,train:9112,train,61181,9112,9112.jpg,3840,2160,1,swimmer,1467.0,1430.0,50.0,33.0,1650.0,32.3984199939043,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3795,data/raw/seadronessee/odv2/images/train/9112.jpg,val,1580,702,656,2282,2236,required_80m_footprint_outside_source_frame
train:61184,train:9112,train,61184,9112,9112.jpg,3840,2160,1,swimmer,2714.0,1373.0,28.0,34.0,952.0,32.3984199939043,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3795,data/raw/seadronessee/odv2/images/train/9112.jpg,val,1580,1938,600,3518,2180,required_80m_footprint_outside_source_frame
train:61185,train:9112,train,61185,9112,9112.jpg,3840,2160,1,swimmer,2271.0,1439.0,46.0,30.0,1380.0,32.3984199939043,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3795,data/raw/seadronessee/odv2/images/train/9112.jpg,val,1580,1504,664,3084,2244,required_80m_footprint_outside_source_frame
train:61197,train:9114,train,61197,9114,9114.jpg,3840,2160,5,buoy,1714.0,401.0,39.0,58.0,2262.0,30.698502895458702,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3825,data/raw/seadronessee/odv2/images/train/9114.jpg,val,1668,900,-404,2568,1264,required_80m_footprint_outside_source_frame
train:61199,train:9114,train,61199,9114,9114.jpg,3840,2160,1,swimmer,1475.0,1564.0,46.0,35.0,1610.0,30.698502895458702,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3825,data/raw/seadronessee/odv2/images/train/9114.jpg,val,1668,664,748,2332,2416,required_80m_footprint_outside_source_frame
train:61200,train:9114,train,61200,9114,9114.jpg,3840,2160,2,boat,1109.0,1635.0,289.0,201.0,58089.0,30.698502895458702,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3825,data/raw/seadronessee/odv2/images/train/9114.jpg,val,1668,420,902,2088,2570,required_80m_footprint_outside_source_frame
train:61202,train:9114,train,61202,9114,9114.jpg,3840,2160,2,boat,3219.0,1180.0,303.0,161.0,48783.0,30.698502895458702,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3825,data/raw/seadronessee/odv2/images/train/9114.jpg,val,1668,2536,426,4204,2094,required_80m_footprint_outside_source_frame
train:61203,train:9114,train,61203,9114,9114.jpg,3840,2160,1,swimmer,1430.0,1374.0,54.0,33.0,1782.0,30.698502895458702,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3825,data/raw/seadronessee/odv2/images/train/9114.jpg,val,1668,623,556,2291,2224,required_80m_footprint_outside_source_frame
train:61207,train:9114,train,61207,9114,9114.jpg,3840,2160,1,swimmer,2209.0,1378.0,57.0,34.0,1938.0,30.698502895458702,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3825,data/raw/seadronessee/odv2/images/train/9114.jpg,val,1668,1404,561,3072,2229,required_80m_footprint_outside_source_frame
train:61219,train:9116,train,61219,9116,9116.jpg,3840,2160,5,buoy,1696.0,378.0,40.0,58.0,2320.0,29.09858092045108,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3855,data/raw/seadronessee/odv2/images/train/9116.jpg,val,1760,836,-473,2596,1287,required_80m_footprint_outside_source_frame
train:61220,train:9116,train,61220,9116,9116.jpg,3840,2160,1,swimmer,1444.0,1517.0,56.0,34.0,1904.0,29.09858092045108,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3855,data/raw/seadronessee/odv2/images/train/9116.jpg,val,1760,592,654,2352,2414,required_80m_footprint_outside_source_frame
train:61221,train:9116,train,61221,9116,9116.jpg,3840,2160,2,boat,1059.0,1599.0,293.0,199.0,58307.0,29.09858092045108,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3855,data/raw/seadronessee/odv2/images/train/9116.jpg,val,1760,326,818,2086,2578,required_80m_footprint_outside_source_frame
train:61223,train:9116,train,61223,9116,9116.jpg,3840,2160,2,boat,3189.0,1133.0,315.0,156.0,49140.0,29.09858092045108,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3855,data/raw/seadronessee/odv2/images/train/9116.jpg,val,1760,2466,331,4226,2091,required_80m_footprint_outside_source_frame
train:61224,train:9116,train,61224,9116,9116.jpg,3840,2160,1,swimmer,1390.0,1337.0,40.0,33.0,1320.0,29.09858092045108,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3855,data/raw/seadronessee/odv2/images/train/9116.jpg,val,1760,530,474,2290,2234,required_80m_footprint_outside_source_frame
train:61228,train:9116,train,61228,9116,9116.jpg,3840,2160,1,swimmer,2160.0,1348.0,45.0,32.0,1440.0,29.09858092045108,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3855,data/raw/seadronessee/odv2/images/train/9116.jpg,val,1760,1302,484,3062,2244,required_80m_footprint_outside_source_frame
train:61241,train:9118,train,61241,9118,9118.jpg,3840,2160,5,buoy,1692.0,379.0,40.0,59.0,2360.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3885,data/raw/seadronessee/odv2/images/train/9118.jpg,val,1829,798,-506,2627,1323,required_80m_footprint_outside_source_frame
train:61242,train:9118,train,61242,9118,9118.jpg,3840,2160,1,swimmer,1436.0,1514.0,58.0,31.0,1798.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3885,data/raw/seadronessee/odv2/images/train/9118.jpg,val,1829,550,615,2379,2444,required_80m_footprint_outside_source_frame
train:61243,train:9118,train,61243,9118,9118.jpg,3840,2160,2,boat,1052.0,1601.0,297.0,204.0,60588.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3885,data/raw/seadronessee/odv2/images/train/9118.jpg,val,1829,286,788,2115,2617,required_80m_footprint_outside_source_frame
train:61245,train:9118,train,61245,9118,9118.jpg,3840,2160,2,boat,3198.0,1122.0,316.0,158.0,49928.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3885,data/raw/seadronessee/odv2/images/train/9118.jpg,val,1829,2442,286,4271,2115,required_80m_footprint_outside_source_frame
train:61246,train:9118,train,61246,9118,9118.jpg,3840,2160,1,swimmer,1383.0,1351.0,56.0,38.0,2128.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3885,data/raw/seadronessee/odv2/images/train/9118.jpg,val,1829,496,456,2325,2285,required_80m_footprint_outside_source_frame
train:61249,train:9118,train,61249,9118,9118.jpg,3840,2160,1,swimmer,2630.0,1266.0,43.0,36.0,1548.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3885,data/raw/seadronessee/odv2/images/train/9118.jpg,val,1829,1737,370,3566,2199,required_80m_footprint_outside_source_frame
