object_key,image_key,source_split,annotation_id,image_id,file_name,image_width,image_height,category_id,category_name,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,altitude_m,gimbal_pitch_deg,drone,video,frame_no,image_path,split
train:54739,train:8446,train,54739,8446,8446.jpg,3840,2160,1,swimmer,1270.0,699.0,49.0,26.0,1274.0,32.7984004876562,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2835,data/raw/seadronessee/odv2/images/train/8446.jpg,val
train:54740,train:8446,train,54740,8446,8446.jpg,3840,2160,1,swimmer,805.0,1197.0,58.0,41.0,2378.0,32.7984004876562,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2835,data/raw/seadronessee/odv2/images/train/8446.jpg,val
train:54755,train:8448,train,54755,8448,8448.jpg,3840,2160,1,swimmer,1881.0,600.0,68.0,61.0,4148.0,33.398371228284056,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2865,data/raw/seadronessee/odv2/images/train/8448.jpg,val
train:54756,train:8448,train,54756,8448,8448.jpg,3840,2160,1,swimmer,2498.0,529.0,69.0,38.0,2622.0,33.398371228284056,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2865,data/raw/seadronessee/odv2/images/train/8448.jpg,val
train:54757,train:8448,train,54757,8448,8448.jpg,3840,2160,1,swimmer,1082.0,819.0,49.0,49.0,2401.0,33.398371228284056,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2865,data/raw/seadronessee/odv2/images/train/8448.jpg,val
train:54758,train:8448,train,54758,8448,8448.jpg,3840,2160,1,swimmer,1090.0,743.0,30.0,54.0,1620.0,33.398371228284056,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2865,data/raw/seadronessee/odv2/images/train/8448.jpg,val
train:54759,train:8448,train,54759,8448,8448.jpg,3840,2160,1,swimmer,2035.0,444.0,34.0,40.0,1360.0,33.398371228284056,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2865,data/raw/seadronessee/odv2/images/train/8448.jpg,val
train:54760,train:8448,train,54760,8448,8448.jpg,3840,2160,1,swimmer,2249.0,329.0,50.0,24.0,1200.0,33.398371228284056,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2865,data/raw/seadronessee/odv2/images/train/8448.jpg,val
train:54761,train:8448,train,54761,8448,8448.jpg,3840,2160,1,swimmer,1270.0,711.0,45.0,26.0,1170.0,33.398371228284056,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2865,data/raw/seadronessee/odv2/images/train/8448.jpg,val
train:54762,train:8448,train,54762,8448,8448.jpg,3840,2160,1,swimmer,807.0,1204.0,75.0,52.0,3900.0,33.398371228284056,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2865,data/raw/seadronessee/odv2/images/train/8448.jpg,val
train:54777,train:8450,train,54777,8450,8450.jpg,3840,2160,1,swimmer,1879.0,626.0,68.0,61.0,4148.0,33.89834684547394,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2895,data/raw/seadronessee/odv2/images/train/8450.jpg,val
train:54778,train:8450,train,54778,8450,8450.jpg,3840,2160,1,swimmer,2480.0,565.0,69.0,38.0,2622.0,33.89834684547394,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2895,data/raw/seadronessee/odv2/images/train/8450.jpg,val
train:54779,train:8450,train,54779,8450,8450.jpg,3840,2160,1,swimmer,1077.0,844.0,48.0,45.0,2160.0,33.89834684547394,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2895,data/raw/seadronessee/odv2/images/train/8450.jpg,val
train:54780,train:8450,train,54780,8450,8450.jpg,3840,2160,1,swimmer,1096.0,764.0,51.0,42.0,2142.0,33.89834684547394,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2895,data/raw/seadronessee/odv2/images/train/8450.jpg,val
train:54781,train:8450,train,54781,8450,8450.jpg,3840,2160,1,swimmer,2035.0,468.0,34.0,40.0,1360.0,33.89834684547394,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2895,data/raw/seadronessee/odv2/images/train/8450.jpg,val
train:54782,train:8450,train,54782,8450,8450.jpg,3840,2160,1,swimmer,2224.0,352.0,63.0,27.0,1701.0,33.89834684547394,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2895,data/raw/seadronessee/odv2/images/train/8450.jpg,val
train:54783,train:8450,train,54783,8450,8450.jpg,3840,2160,1,swimmer,1267.0,733.0,43.0,25.0,1075.0,33.89834684547394,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2895,data/raw/seadronessee/odv2/images/train/8450.jpg,val
train:54784,train:8450,train,54784,8450,8450.jpg,3840,2160,1,swimmer,814.0,1222.0,79.0,59.0,4661.0,33.89834684547394,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2895,data/raw/seadronessee/odv2/images/train/8450.jpg,val
train:54799,train:8452,train,54799,8452,8452.jpg,3840,2160,1,swimmer,1874.0,664.0,68.0,61.0,4148.0,34.598312709539776,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2925,data/raw/seadronessee/odv2/images/train/8452.jpg,val
train:54800,train:8452,train,54800,8452,8452.jpg,3840,2160,1,swimmer,2464.0,596.0,69.0,38.0,2622.0,34.598312709539776,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2925,data/raw/seadronessee/odv2/images/train/8452.jpg,val
train:54801,train:8452,train,54801,8452,8452.jpg,3840,2160,1,swimmer,1089.0,859.0,49.0,49.0,2401.0,34.598312709539776,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2925,data/raw/seadronessee/odv2/images/train/8452.jpg,val
train:54802,train:8452,train,54802,8452,8452.jpg,3840,2160,1,swimmer,1098.0,790.0,42.0,37.0,1554.0,34.598312709539776,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2925,data/raw/seadronessee/odv2/images/train/8452.jpg,val
train:54803,train:8452,train,54803,8452,8452.jpg,3840,2160,1,swimmer,2021.0,499.0,41.0,35.0,1435.0,34.598312709539776,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2925,data/raw/seadronessee/odv2/images/train/8452.jpg,val
train:54804,train:8452,train,54804,8452,8452.jpg,3840,2160,1,swimmer,2227.0,377.0,49.0,26.0,1274.0,34.598312709539776,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2925,data/raw/seadronessee/odv2/images/train/8452.jpg,val
train:54805,train:8452,train,54805,8452,8452.jpg,3840,2160,1,swimmer,1262.0,763.0,39.0,25.0,975.0,34.598312709539776,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2925,data/raw/seadronessee/odv2/images/train/8452.jpg,val
train:54806,train:8452,train,54806,8452,8452.jpg,3840,2160,1,swimmer,842.0,1248.0,63.0,57.0,3591.0,34.598312709539776,44.8,mavic,NorthSea_Sat_DJI_0129.MP4,2925,data/raw/seadronessee/odv2/images/train/8452.jpg,val
train:61133,train:9108,train,61133,9108,9108.jpg,3840,2160,5,buoy,1747.0,500.0,40.0,56.0,2240.0,34.598312709539776,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3735,data/raw/seadronessee/odv2/images/train/9108.jpg,val
train:61134,train:9108,train,61134,9108,9108.jpg,3840,2160,1,swimmer,1523.0,1742.0,58.0,42.0,2436.0,34.598312709539776,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3735,data/raw/seadronessee/odv2/images/train/9108.jpg,val
train:61135,train:9108,train,61135,9108,9108.jpg,3840,2160,2,boat,1202.0,1788.0,266.0,206.0,54796.0,34.598312709539776,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3735,data/raw/seadronessee/odv2/images/train/9108.jpg,val
train:61136,train:9108,train,61136,9108,9108.jpg,3840,2160,1,swimmer,1842.0,1170.0,65.0,30.0,1950.0,34.598312709539776,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3735,data/raw/seadronessee/odv2/images/train/9108.jpg,val
train:61138,train:9108,train,61138,9108,9108.jpg,3840,2160,2,boat,3200.0,1316.0,304.0,158.0,48032.0,34.598312709539776,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3735,data/raw/seadronessee/odv2/images/train/9108.jpg,val
train:61139,train:9108,train,61139,9108,9108.jpg,3840,2160,1,swimmer,1484.0,1516.0,60.0,42.0,2520.0,34.598312709539776,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3735,data/raw/seadronessee/odv2/images/train/9108.jpg,val
train:61140,train:9108,train,61140,9108,9108.jpg,3840,2160,3,jetski,1961.0,1157.0,159.0,38.0,6042.0,34.598312709539776,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3735,data/raw/seadronessee/odv2/images/train/9108.jpg,val
train:61141,train:9108,train,61141,9108,9108.jpg,3840,2160,1,swimmer,2758.0,1454.0,30.0,34.0,1020.0,34.598312709539776,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3735,data/raw/seadronessee/odv2/images/train/9108.jpg,val
train:61142,train:9108,train,61142,9108,9108.jpg,3840,2160,1,swimmer,2325.0,1519.0,56.0,36.0,2016.0,34.598312709539776,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3735,data/raw/seadronessee/odv2/images/train/9108.jpg,val
train:61153,train:9110,train,61153,9110,9110.jpg,3840,2160,5,buoy,1736.0,479.0,39.0,57.0,2223.0,33.19838098140811,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3765,data/raw/seadronessee/odv2/images/train/9110.jpg,val
train:61154,train:9110,train,61154,9110,9110.jpg,3840,2160,3,jetski,1976.0,1110.0,152.0,46.0,6992.0,33.19838098140811,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3765,data/raw/seadronessee/odv2/images/train/9110.jpg,val
train:61155,train:9110,train,61155,9110,9110.jpg,3840,2160,1,swimmer,1512.0,1688.0,44.0,35.0,1540.0,33.19838098140811,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3765,data/raw/seadronessee/odv2/images/train/9110.jpg,val
train:61156,train:9110,train,61156,9110,9110.jpg,3840,2160,2,boat,1172.0,1739.0,278.0,212.0,58936.0,33.19838098140811,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3765,data/raw/seadronessee/odv2/images/train/9110.jpg,val
train:61157,train:9110,train,61157,9110,9110.jpg,3840,2160,1,swimmer,1852.0,1141.0,55.0,28.0,1540.0,33.19838098140811,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3765,data/raw/seadronessee/odv2/images/train/9110.jpg,val
train:61158,train:9110,train,61158,9110,9110.jpg,3840,2160,2,boat,3204.0,1281.0,308.0,160.0,49280.0,33.19838098140811,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3765,data/raw/seadronessee/odv2/images/train/9110.jpg,val
train:61159,train:9110,train,61159,9110,9110.jpg,3840,2160,1,swimmer,1474.0,1481.0,49.0,41.0,2009.0,33.19838098140811,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3765,data/raw/seadronessee/odv2/images/train/9110.jpg,val
train:61160,train:9110,train,61160,9110,9110.jpg,3840,2160,1,swimmer,1829.0,1220.0,28.0,32.0,896.0,33.19838098140811,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3765,data/raw/seadronessee/odv2/images/train/9110.jpg,val
train:61162,train:9110,train,61162,9110,9110.jpg,3840,2160,1,swimmer,2734.0,1425.0,27.0,33.0,891.0,33.19838098140811,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3765,data/raw/seadronessee/odv2/images/train/9110.jpg,val
train:61163,train:9110,train,61163,9110,9110.jpg,3840,2160,1,swimmer,2289.0,1484.0,55.0,35.0,1925.0,33.19838098140811,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3765,data/raw/seadronessee/odv2/images/train/9110.jpg,val
train:61175,train:9112,train,61175,9112,9112.jpg,3840,2160,5,buoy,1731.0,442.0,39.0,59.0,2301.0,32.3984199939043,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3795,data/raw/seadronessee/odv2/images/train/9112.jpg,val
train:61176,train:9112,train,61176,9112,9112.jpg,3840,2160,3,jetski,2003.0,1065.0,144.0,52.0,7488.0,32.3984199939043,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3795,data/raw/seadronessee/odv2/images/train/9112.jpg,val
train:61177,train:9112,train,61177,9112,9112.jpg,3840,2160,1,swimmer,1506.0,1628.0,62.0,42.0,2604.0,32.3984199939043,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3795,data/raw/seadronessee/odv2/images/train/9112.jpg,val
train:61178,train:9112,train,61178,9112,9112.jpg,3840,2160,2,boat,1160.0,1695.0,280.0,209.0,58520.0,32.3984199939043,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3795,data/raw/seadronessee/odv2/images/train/9112.jpg,val
train:61179,train:9112,train,61179,9112,9112.jpg,3840,2160,1,swimmer,1846.0,1095.0,63.0,29.0,1827.0,32.3984199939043,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3795,data/raw/seadronessee/odv2/images/train/9112.jpg,val
train:61180,train:9112,train,61180,9112,9112.jpg,3840,2160,2,boat,3224.0,1238.0,306.0,161.0,49266.0,32.3984199939043,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3795,data/raw/seadronessee/odv2/images/train/9112.jpg,val
train:61181,train:9112,train,61181,9112,9112.jpg,3840,2160,1,swimmer,1467.0,1430.0,50.0,33.0,1650.0,32.3984199939043,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3795,data/raw/seadronessee/odv2/images/train/9112.jpg,val
train:61182,train:9112,train,61182,9112,9112.jpg,3840,2160,1,swimmer,1835.0,1180.0,42.0,29.0,1218.0,32.3984199939043,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3795,data/raw/seadronessee/odv2/images/train/9112.jpg,val
train:61184,train:9112,train,61184,9112,9112.jpg,3840,2160,1,swimmer,2714.0,1373.0,28.0,34.0,952.0,32.3984199939043,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3795,data/raw/seadronessee/odv2/images/train/9112.jpg,val
train:61185,train:9112,train,61185,9112,9112.jpg,3840,2160,1,swimmer,2271.0,1439.0,46.0,30.0,1380.0,32.3984199939043,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3795,data/raw/seadronessee/odv2/images/train/9112.jpg,val
train:61197,train:9114,train,61197,9114,9114.jpg,3840,2160,5,buoy,1714.0,401.0,39.0,58.0,2262.0,30.698502895458702,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3825,data/raw/seadronessee/odv2/images/train/9114.jpg,val
train:61198,train:9114,train,61198,9114,9114.jpg,3840,2160,3,jetski,2005.0,1011.0,137.0,53.0,7261.0,30.698502895458702,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3825,data/raw/seadronessee/odv2/images/train/9114.jpg,val
train:61199,train:9114,train,61199,9114,9114.jpg,3840,2160,1,swimmer,1475.0,1564.0,46.0,35.0,1610.0,30.698502895458702,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3825,data/raw/seadronessee/odv2/images/train/9114.jpg,val
train:61200,train:9114,train,61200,9114,9114.jpg,3840,2160,2,boat,1109.0,1635.0,289.0,201.0,58089.0,30.698502895458702,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3825,data/raw/seadronessee/odv2/images/train/9114.jpg,val
train:61201,train:9114,train,61201,9114,9114.jpg,3840,2160,1,swimmer,1832.0,1041.0,57.0,27.0,1539.0,30.698502895458702,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3825,data/raw/seadronessee/odv2/images/train/9114.jpg,val
train:61202,train:9114,train,61202,9114,9114.jpg,3840,2160,2,boat,3219.0,1180.0,303.0,161.0,48783.0,30.698502895458702,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3825,data/raw/seadronessee/odv2/images/train/9114.jpg,val
train:61203,train:9114,train,61203,9114,9114.jpg,3840,2160,1,swimmer,1430.0,1374.0,54.0,33.0,1782.0,30.698502895458702,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3825,data/raw/seadronessee/odv2/images/train/9114.jpg,val
train:61204,train:9114,train,61204,9114,9114.jpg,3840,2160,1,swimmer,1822.0,1122.0,29.0,27.0,783.0,30.698502895458702,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3825,data/raw/seadronessee/odv2/images/train/9114.jpg,val
train:61206,train:9114,train,61206,9114,9114.jpg,3840,2160,1,swimmer,2684.0,1302.0,32.0,36.0,1152.0,30.698502895458702,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3825,data/raw/seadronessee/odv2/images/train/9114.jpg,val
train:61207,train:9114,train,61207,9114,9114.jpg,3840,2160,1,swimmer,2209.0,1378.0,57.0,34.0,1938.0,30.698502895458702,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3825,data/raw/seadronessee/odv2/images/train/9114.jpg,val
train:61219,train:9116,train,61219,9116,9116.jpg,3840,2160,5,buoy,1696.0,378.0,40.0,58.0,2320.0,29.09858092045108,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3855,data/raw/seadronessee/odv2/images/train/9116.jpg,val
train:61220,train:9116,train,61220,9116,9116.jpg,3840,2160,1,swimmer,1444.0,1517.0,56.0,34.0,1904.0,29.09858092045108,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3855,data/raw/seadronessee/odv2/images/train/9116.jpg,val
train:61221,train:9116,train,61221,9116,9116.jpg,3840,2160,2,boat,1059.0,1599.0,293.0,199.0,58307.0,29.09858092045108,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3855,data/raw/seadronessee/odv2/images/train/9116.jpg,val
train:61222,train:9116,train,61222,9116,9116.jpg,3840,2160,1,swimmer,1823.0,1016.0,44.0,21.0,924.0,29.09858092045108,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3855,data/raw/seadronessee/odv2/images/train/9116.jpg,val
train:61223,train:9116,train,61223,9116,9116.jpg,3840,2160,2,boat,3189.0,1133.0,315.0,156.0,49140.0,29.09858092045108,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3855,data/raw/seadronessee/odv2/images/train/9116.jpg,val
train:61224,train:9116,train,61224,9116,9116.jpg,3840,2160,1,swimmer,1390.0,1337.0,40.0,33.0,1320.0,29.09858092045108,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3855,data/raw/seadronessee/odv2/images/train/9116.jpg,val
train:61225,train:9116,train,61225,9116,9116.jpg,3840,2160,1,swimmer,1808.0,1091.0,37.0,29.0,1073.0,29.09858092045108,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3855,data/raw/seadronessee/odv2/images/train/9116.jpg,val
train:61227,train:9116,train,61227,9116,9116.jpg,3840,2160,1,swimmer,2645.0,1262.0,41.0,33.0,1353.0,29.09858092045108,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3855,data/raw/seadronessee/odv2/images/train/9116.jpg,val
train:61228,train:9116,train,61228,9116,9116.jpg,3840,2160,1,swimmer,2160.0,1348.0,45.0,32.0,1440.0,29.09858092045108,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3855,data/raw/seadronessee/odv2/images/train/9116.jpg,val
train:61229,train:9116,train,61229,9116,9116.jpg,3840,2160,3,jetski,2012.0,982.0,129.0,60.0,7740.0,29.09858092045108,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3855,data/raw/seadronessee/odv2/images/train/9116.jpg,val
train:61241,train:9118,train,61241,9118,9118.jpg,3840,2160,5,buoy,1692.0,379.0,40.0,59.0,2360.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3885,data/raw/seadronessee/odv2/images/train/9118.jpg,val
train:61242,train:9118,train,61242,9118,9118.jpg,3840,2160,1,swimmer,1436.0,1514.0,58.0,31.0,1798.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3885,data/raw/seadronessee/odv2/images/train/9118.jpg,val
train:61243,train:9118,train,61243,9118,9118.jpg,3840,2160,2,boat,1052.0,1601.0,297.0,204.0,60588.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3885,data/raw/seadronessee/odv2/images/train/9118.jpg,val
train:61244,train:9118,train,61244,9118,9118.jpg,3840,2160,1,swimmer,1818.0,1024.0,49.0,22.0,1078.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3885,data/raw/seadronessee/odv2/images/train/9118.jpg,val
train:61245,train:9118,train,61245,9118,9118.jpg,3840,2160,2,boat,3198.0,1122.0,316.0,158.0,49928.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3885,data/raw/seadronessee/odv2/images/train/9118.jpg,val
train:61246,train:9118,train,61246,9118,9118.jpg,3840,2160,1,swimmer,1383.0,1351.0,56.0,38.0,2128.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3885,data/raw/seadronessee/odv2/images/train/9118.jpg,val
train:61247,train:9118,train,61247,9118,9118.jpg,3840,2160,1,swimmer,1775.0,1094.0,76.0,37.0,2812.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3885,data/raw/seadronessee/odv2/images/train/9118.jpg,val
train:61249,train:9118,train,61249,9118,9118.jpg,3840,2160,1,swimmer,2630.0,1266.0,43.0,36.0,1548.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3885,data/raw/seadronessee/odv2/images/train/9118.jpg,val
train:61250,train:9118,train,61250,9118,9118.jpg,3840,2160,1,swimmer,2133.0,1360.0,34.0,26.0,884.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3885,data/raw/seadronessee/odv2/images/train/9118.jpg,val
train:61251,train:9118,train,61251,9118,9118.jpg,3840,2160,3,jetski,2036.0,995.0,124.0,62.0,7688.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3885,data/raw/seadronessee/odv2/images/train/9118.jpg,val
train:61263,train:9120,train,61263,9120,9120.jpg,3840,2160,5,buoy,1694.0,377.0,41.0,58.0,2378.0,27.79864431575739,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3915,data/raw/seadronessee/odv2/images/train/9120.jpg,val
train:61264,train:9120,train,61264,9120,9120.jpg,3840,2160,1,swimmer,1438.0,1511.0,70.0,37.0,2590.0,27.79864431575739,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3915,data/raw/seadronessee/odv2/images/train/9120.jpg,val
train:61265,train:9120,train,61265,9120,9120.jpg,3840,2160,1,swimmer,1837.0,1029.0,34.0,21.0,714.0,27.79864431575739,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3915,data/raw/seadronessee/odv2/images/train/9120.jpg,val
train:61266,train:9120,train,61266,9120,9120.jpg,3840,2160,2,boat,1064.0,1606.0,302.0,200.0,60400.0,27.79864431575739,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3915,data/raw/seadronessee/odv2/images/train/9120.jpg,val
train:61267,train:9120,train,61267,9120,9120.jpg,3840,2160,2,boat,3218.0,1122.0,319.0,162.0,51678.0,27.79864431575739,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3915,data/raw/seadronessee/odv2/images/train/9120.jpg,val
train:61268,train:9120,train,61268,9120,9120.jpg,3840,2160,1,swimmer,1388.0,1342.0,44.0,31.0,1364.0,27.79864431575739,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3915,data/raw/seadronessee/odv2/images/train/9120.jpg,val
train:61269,train:9120,train,61269,9120,9120.jpg,3840,2160,1,swimmer,1788.0,1101.0,95.0,34.0,3230.0,27.79864431575739,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3915,data/raw/seadronessee/odv2/images/train/9120.jpg,val
train:61271,train:9120,train,61271,9120,9120.jpg,3840,2160,1,swimmer,2620.0,1285.0,44.0,36.0,1584.0,27.79864431575739,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3915,data/raw/seadronessee/odv2/images/train/9120.jpg,val
train:61272,train:9120,train,61272,9120,9120.jpg,3840,2160,1,swimmer,2108.0,1370.0,41.0,28.0,1148.0,27.79864431575739,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3915,data/raw/seadronessee/odv2/images/train/9120.jpg,val
train:61273,train:9120,train,61273,9120,9120.jpg,3840,2160,3,jetski,2062.0,1003.0,124.0,63.0,7812.0,27.79864431575739,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3915,data/raw/seadronessee/odv2/images/train/9120.jpg,val
train:61285,train:9122,train,61285,9122,9122.jpg,3840,2160,5,buoy,1645.0,376.0,41.0,58.0,2378.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3945,data/raw/seadronessee/odv2/images/train/9122.jpg,val
train:61286,train:9122,train,61286,9122,9122.jpg,3840,2160,1,swimmer,1324.0,1479.0,103.0,53.0,5459.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3945,data/raw/seadronessee/odv2/images/train/9122.jpg,val
train:61287,train:9122,train,61287,9122,9122.jpg,3840,2160,1,swimmer,1744.0,1025.0,44.0,21.0,924.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3945,data/raw/seadronessee/odv2/images/train/9122.jpg,val
train:61288,train:9122,train,61288,9122,9122.jpg,3840,2160,2,boat,936.0,1591.0,310.0,206.0,63860.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3945,data/raw/seadronessee/odv2/images/train/9122.jpg,val
train:61289,train:9122,train,61289,9122,9122.jpg,3840,2160,2,boat,3129.0,1119.0,321.0,163.0,52323.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3945,data/raw/seadronessee/odv2/images/train/9122.jpg,val
train:61290,train:9122,train,61290,9122,9122.jpg,3840,2160,1,swimmer,1285.0,1328.0,53.0,45.0,2385.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3945,data/raw/seadronessee/odv2/images/train/9122.jpg,val
train:61291,train:9122,train,61291,9122,9122.jpg,3840,2160,1,swimmer,1709.0,1099.0,79.0,32.0,2528.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3945,data/raw/seadronessee/odv2/images/train/9122.jpg,val
train:61293,train:9122,train,61293,9122,9122.jpg,3840,2160,1,swimmer,2508.0,1285.0,52.0,33.0,1716.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3945,data/raw/seadronessee/odv2/images/train/9122.jpg,val
train:61294,train:9122,train,61294,9122,9122.jpg,3840,2160,1,swimmer,1956.0,1370.0,48.0,32.0,1536.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3945,data/raw/seadronessee/odv2/images/train/9122.jpg,val
train:61295,train:9122,train,61295,9122,9122.jpg,3840,2160,3,jetski,1996.0,1009.0,117.0,67.0,7839.0,27.99863456263334,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3945,data/raw/seadronessee/odv2/images/train/9122.jpg,val
train:61307,train:9124,train,61307,9124,9124.jpg,3840,2160,5,buoy,1548.0,364.0,41.0,58.0,2378.0,27.59865406888144,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3975,data/raw/seadronessee/odv2/images/train/9124.jpg,val
train:61308,train:9124,train,61308,9124,9124.jpg,3840,2160,1,swimmer,1138.0,1453.0,99.0,51.0,5049.0,27.59865406888144,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3975,data/raw/seadronessee/odv2/images/train/9124.jpg,val
train:61309,train:9124,train,61309,9124,9124.jpg,3840,2160,1,swimmer,1590.0,1004.0,44.0,21.0,924.0,27.59865406888144,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3975,data/raw/seadronessee/odv2/images/train/9124.jpg,val
